Tile_ID,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter,Group_ID
Image_1,236,351.52758620689656,581.2689655172413,290.0,19.21560480373171,0
Image_1,738,194.38382074785392,894.2965226247635,289.9252800164413,19.213129144815227,0
Image_1,697,514.0588235294117,400.6608996539792,289.0,19.182445840623718,0
Image_1,996,534.2013888888889,207.35763888888889,288.0,19.149229459268767,0
Image_1,80,502.5121951219512,107.06620209059234,287.0,19.11595536035256,0
Image_1,592,420.7282229965157,212.3449477351916,287.0,19.11595536035256,0
Image_1,769,470.4843205574913,7.160278745644599,287.0,19.11595536035256,0
Image_1,999,634.6585365853658,376.10801393728224,287.0,19.11595536035256,0
Image_1,262,458.4703832752613,594.9024390243902,287.0,19.11595536035256,0
Image_1,682,244.616724738676,105.09407665505226,287.0,19.11595536035256,0
Image_1,241,1214.8541114058355,495.87385794282346,286.25533976306866,19.091139789911413,0
Image_1,545,725.9062776304155,247.4948423224285,286.25533976306866,19.091139789911413,0
Image_1,470,415.7579329993123,424.3540622850968,286.25533976306866,19.091139789911413,0
Image_1,681,930.19943019943,502.5051576775715,286.25533976306866,19.091139789911413,0
Image_1,303,601.6118881118881,55.61538461538461,286.0,19.08262324195121,0
Image_1,157,502.541958041958,107.02447552447552,286.0,19.08262324195121,0
Image_1,552,392.2062937062937,193.6013986013986,286.0,19.08262324195121,0
Image_1,1294,296.75174825174827,80.54895104895105,286.0,19.08262324195121,0
Image_1,673,534.119298245614,207.480701754386,285.0,19.04923279949934,0
Image_1,1221,369.2491228070176,195.6421052631579,285.0,19.04923279949934,0
Image_1,937,404.2007042253521,160.36971830985917,284.0,19.015783725757565,0
Image_1,49,149.19718309859155,72.95422535211267,284.0,19.015783725757565,0
Image_1,819,392.056338028169,193.70774647887325,284.0,19.015783725757565,0
Image_1,425,113.3886925795053,438.809187279152,283.0,18.982275710779543,0
Image_1,984,1082.076926904513,677.86236751754,282.58539950969595,18.968365913291777,0
Image_1,160,814.2260038811763,1106.060606060606,282.58539950969595,18.968365913291777,0
Image_1,834,403.5428173359208,376.7726526347216,282.58539950969595,18.968365913291777,0
Image_1,557,671.443499029706,499.3531372841718,282.58539950969595,18.968365913291777,0
Image_1,658,198.24822695035465,64.28014184397163,282.0,18.948708441878452,0
Image_1,889,420.5195729537367,212.1459074733096,281.0,18.91508160359296,0
Image_1,837,361.3131672597865,269.37010676156586,281.0,18.91508160359296,0
Image_1,823,369.22857142857146,195.55,280.0,18.881394877652596,0
Image_1,731,522.4408602150538,601.9068100358423,279.0,18.84764794294265,0
Image_1,1078,188.38709677419357,620.4444444444445,279.0,18.84764794294265,0
Image_1,1198,339.7491039426523,275.3333333333333,279.0,18.84764794294265,0
Image_1,461,454.7287759628958,247.857430933656,278.9154592563233,18.84479218147868,0
Image_1,774,1173.296027424884,346.7432950191571,278.9154592563233,18.84479218147868,0
Image_1,868,406.5083686227062,606.1958056059689,278.9154592563233,18.84479218147868,0
Image_1,23,1189.1510385158297,732.1284533172011,278.9154592563233,18.84479218147868,0
Image_1,183,595.7697841726618,38.4136690647482,278.0,18.81384047546846,0
Image_1,817,384.9136690647482,177.60791366906474,278.0,18.81384047546846,0
Image_1,965,489.92057761732855,69.08303249097473,277.0,18.77997214831907,0
Image_1,308,595.9205776173285,38.37906137184115,277.0,18.77997214831907,0
Image_1,670,219.05434782608697,127.44202898550724,276.0,18.746042631630413,0
Image_1,788,339.27536231884056,49.46014492753624,276.0,18.746042631630413,0
Image_1,649,489.52536231884056,69.01811594202898,276.0,18.746042631630413,0
Image_1,403,594.072463768116,400.7789855072464,276.0,18.746042631630413,0
Image_1,956,103.3490909090909,225.69454545454545,275.0,18.712051592547777,0
Image_1,526,339.32,49.41818181818182,275.0,18.712051592547777,0
Image_1,597,162.6290909090909,207.2109090909091,275.0,18.712051592547777,0
Image_1,393,110.6290909090909,123.24,275.0,18.712051592547777,0
Image_1,1171,124.25090909090908,300.5527272727273,275.0,18.712051592547777,0
Image_1,449,219.14233576642332,127.39781021897812,274.0,18.67799869518773,0
Image_1,26,623.6204379562043,575.1058394160584,274.0,18.67799869518773,0
Image_1,985,365.16849816849816,32.32600732600733,273.0,18.64388360059941,0
Image_1,14,501.4065934065934,632.3406593406594,273.0,18.64388360059941,0
Image_1,181,570.6360294117648,34.4485294117647,272.0,18.609705966725112,0
Image_1,260,594.3272058823529,400.6617647058824,272.0,18.609705966725112,0
Image_1,878,251.40441176470588,121.96691176470588,272.0,18.609705966725112,0
Image_1,683,185.75,171.9816176470588,272.0,18.609705966725112,0
Image_1,305,570.6544117647059,34.4264705882353,272.0,18.609705966725112,0
Image_1,252,1154.6287666977323,647.5354665009837,271.5755787495779,18.595181264195865,0
Image_1,162,848.7107797452625,1149.8653826240031,271.5755787495779,18.595181264195865,0
Image_1,109,1182.8207517862688,1174.5107176141655,271.5755787495779,18.595181264195865,0
Image_1,497,495.0812881847365,103.44827586206895,271.5755787495779,18.595181264195865,0
Image_1,658,950.010355182769,70.05281143212177,271.5755787495779,18.595181264195865,0
Image_1,477,177.95940959409594,255.58671586715863,271.0,18.575465448360347,0
Image_1,442,207.2509225092251,86.91512915129151,271.0,18.575465448360347,0
Image_1,398,162.67527675276753,207.239852398524,271.0,18.575465448360347,0
Image_1,657,207.19557195571957,86.94464944649447,271.0,18.575465448360347,0
Image_1,1032,527.140221402214,467.1107011070111,271.0,18.575465448360347,0
Image_1,1021,510.2029520295203,383.7380073800738,271.0,18.575465448360347,0
Image_1,901,339.9185185185185,274.4925925925926,270.0,18.5411616971131,0
Image_1,515,279.2037037037037,186.06296296296296,270.0,18.5411616971131,0
Image_1,754,390.8925925925926,509.8222222222222,270.0,18.5411616971131,0
Image_1,1292,550.5407407407407,49.24814814814815,270.0,18.5411616971131,0
Image_1,695,527.1777777777778,467.1148148148148,270.0,18.5411616971131,0
Image_1,842,99.07777777777778,210.2703703703704,270.0,18.5411616971131,0
Image_1,795,449.32342007434943,357.6245353159852,269.0,18.5067943613625,0
Image_1,136,352.20446096654274,600.460966542751,269.0,18.5067943613625,0
Image_1,1255,204.67657992565057,177.61338289962825,269.0,18.5067943613625,0
Image_1,385,136.24907063197026,130.6171003717472,269.0,18.5067943613625,0
Image_1,1151,103.46096654275092,225.4237918215613,269.0,18.5067943613625,0
Image_1,237,352.12267657992567,600.4312267657992,269.0,18.5067943613625,0
Image_1,687,510.2910447761194,383.7574626865672,268.0,18.47236308621676,0
Image_1,581,136.31716417910448,130.6044776119403,268.0,18.47236308621676,0
Image_1,1187,232.02985074626864,60.332089552238806,268.0,18.47236308621676,0
Image_1,445,198.37686567164175,64.61940298507463,268.0,18.47236308621676,0
Image_1,90,149.28358208955223,72.8955223880597,268.0,18.47236308621676,0
Image_1,782,315.9253731343284,355.44776119402985,268.0,18.47236308621676,0
Image_1,157,816.538077992967,1067.2597491208733,267.90563849620526,18.469110785061947,0
Image_1,67,585.2884060252978,583.7138508371385,267.90563849620526,18.469110785061947,0
Image_1,968,181.50187265917603,92.3370786516854,267.0,18.437867513470437,0
Image_1,409,166.68539325842696,285.82771535580525,267.0,18.437867513470437,0
Image_1,944,454.8426966292135,514.0,267.0,18.437867513470437,0
Image_1,632,454.7977528089888,514.0486891385768,267.0,18.437867513470437,0
Image_1,703,178.0711610486891,255.6479400749064,267.0,18.437867513470437,0
Image_1,863,36.4812030075188,221.0639097744361,266.0,18.403307281560924,0
Image_1,593,168.89473684210526,120.86466165413532,266.0,18.403307281560924,0
Image_1,585,110.51503759398496,123.03383458646616,266.0,18.403307281560924,0
Image_1,537,369.6943396226415,7.996226415094339,265.0,18.36868202552426,0
Image_1,502,258.9547169811321,138.86037735849055,265.0,18.36868202552426,0
Image_1,1266,121.02641509433964,284.72830188679245,265.0,18.36868202552426,0
Image_1,765,280.29811320754715,184.9547169811321,265.0,18.36868202552426,0
Image_1,44,623.4490566037736,575.2075471698113,265.0,18.36868202552426,0
Image_1,748,258.8301886792453,138.84528301886792,265.0,18.36868202552426,0
Image_1,780,317.7735849056604,335.6301886792453,265.0,18.36868202552426,0
Image_1,251,587.9242424242424,384.81060606060606,264.0,18.333991376950163,0
Image_1,314,32.11742424242424,129.6590909090909,264.0,18.333991376950163,0
Image_1,802,369.6515151515151,8.227272727272727,264.0,18.333991376950163,0
Image_1,1065,608.8409090909091,442.0681818181818,264.0,18.333991376950163,0
Image_1,6,501.6628787878788,632.3068181818181,264.0,18.333991376950163,0
Image_1,1002,377.1515151515151,356.8484848484849,264.0,18.333991376950163,0
Image_1,846,120.88212927756652,284.57414448669203,263.0,18.29923496393627,0
Image_1,977,166.680608365019,285.48669201520914,263.0,18.29923496393627,0
Image_1,1106,470.5285171102661,7.32319391634981,263.0,18.29923496393627,0
Image_1,599,133.23574144486693,178.97338403041826,263.0,18.29923496393627,0
Image_1,489,279.08015267175574,37.40458015267176,262.0,18.26441241104166,0
Image_1,462,185.9732824427481,172.09541984732823,262.0,18.26441241104166,0
Image_1,477,32.45038167938932,130.1679389312977,262.0,18.26441241104166,0
Image_1,415,124.25954198473282,300.5038167938931,262.0,18.26441241104166,0
Image_1,1138,139.93893129770993,199.07251908396947,262.0,18.26441241104166,0
Image_1,702,186.94274809160305,287.57251908396944,262.0,18.26441241104166,0
Image_1,1142,99.02290076335878,210.4083969465649,262.0,18.26441241104166,0
Image_1,476,186.93486590038316,287.544061302682,261.0,18.229523339239496,0
Image_1,659,233.0344827586207,59.298850574712645,261.0,18.229523339239496,0
Image_1,816,347.58620689655174,121.31417624521072,261.0,18.229523339239496,0
Image_1,838,85.10064216717932,370.9459824078571,260.56575798945994,18.21435222773713,0
Image_1,553,615.3742377637471,472.2357131293508,260.56575798945994,18.21435222773713,0
Image_1,390,588.0230769230769,384.8115384615385,260.0,18.19456736586892,0
Image_1,401,133.15384615384616,178.91923076923078,260.0,18.19456736586892,0
Image_1,521,317.53076923076924,335.5,260.0,18.19456736586892,0
Image_1,1139,157.97307692307692,190.5115384615385,260.0,18.19456736586892,0
Image_1,410,115.44015444015444,268.11583011583014,259.0,18.15954410458608,0
Image_1,750,335.023166023166,542.3359073359073,259.0,18.15954410458608,0
Image_1,617,120.74131274131274,284.5945945945946,259.0,18.15954410458608,0
Image_1,362,75.95366795366796,503.74517374517376,259.0,18.15954410458608,0
Image_1,729,279.2818532818533,37.42857142857143,259.0,18.15954410458608,0
Image_1,904,186.4015444015444,287.3783783783784,259.0,18.15954410458608,0
Image_1,198,624.1511627906976,126.45736434108528,258.0,18.12445316531431,0
Image_1,182,576.4883720930233,52.44186046511628,258.0,18.12445316531431,0
Image_1,613,129.47674418604652,314.8643410852713,258.0,18.12445316531431,0
Image_1,543,75.97674418604652,503.7751937984496,258.0,18.12445316531431,0
Image_1,810,168.93774319066148,121.07782101167317,257.0,18.08929415419344,0
Image_1,620,450.0,445.1206225680934,257.0,18.08929415419344,0
Image_1,724,473.0778210116732,461.6964980544747,257.0,18.08929415419344,0
Image_1,1058,475.3891050583658,497.591439688716,257.0,18.08929415419344,0
Image_1,927,449.60700389105057,445.0311284046693,257.0,18.08929415419344,0
Image_1,294,18.961089494163424,17.007782101167315,257.0,18.08929415419344,0
Image_1,610,115.3112840466926,268.2140077821012,257.0,18.08929415419344,0
Image_1,1275,433.0311284046693,288.0350194552529,257.0,18.08929415419344,0
Image_1,349,135.3311439518336,757.2249589490968,256.8958177360872,18.085627277445013,0
Image_1,199,1100.0821018062395,313.24575807334423,256.8958177360872,18.085627277445013,0
Image_1,932,382.78515625,142.1484375,256.0,18.0540666735282,0
Image_1,230,564.3515625,310.69140625,256.0,18.0540666735282,0
Image_1,579,168.69140625,120.97265625,256.0,18.0540666735282,0
Image_1,273,618.0078125,474.6875,256.0,18.0540666735282,0
Image_1,68,341.765625,69.140625,256.0,18.0540666735282,0
Image_1,333,624.12890625,126.53515625,256.0,18.0540666735282,0
Image_1,967,380.9372549019608,68.55294117647058,255.0,18.01877032173579,0
Image_1,547,347.5098039215686,121.11372549019607,255.0,18.01877032173579,0
Image_1,402,140.03529411764706,199.1529411764706,255.0,18.01877032173579,0
Image_1,892,322.56692913385825,33.13779527559055,254.0,17.983404693292407,0
Image_1,894,425.8503937007874,237.85433070866145,254.0,17.983404693292407,0
Image_1,798,364.3976377952756,32.08661417322835,254.0,17.983404693292407,0
Image_1,444,232.77165354330708,59.58267716535433,254.0,17.983404693292407,0
Image_1,510,85.23228346456693,305.9448818897638,254.0,17.983404693292407,0
Image_1,125,341.7007874015748,69.16141732283465,254.0,17.983404693292407,0
Image_1,952,916.6527847187516,805.0141595868732,253.22587748271457,17.95597953221304,0
Image_1,608,816.8138153145649,592.2316619468044,253.22587748271457,17.95597953221304,0
Image_1,341,194.93031262146704,595.0635793214504,253.22587748271457,17.95597953221304,0
Image_1,345,199.8167582875229,540.8406907657283,253.22587748271457,17.95597953221304,0
Image_1,278,522.7549407114625,602.1739130434783,253.0,17.94796937867892,0
Image_1,917,449.2806324110672,357.8142292490119,253.0,17.94796937867892,0
Image_1,340,630.3280632411067,163.20553359683794,253.0,17.94796937867892,0
Image_1,1152,155.42687747035572,249.03557312252968,253.0,17.94796937867892,0
Image_1,397,157.9126984126984,190.5595238095238,252.0,17.91246396432554,0
Image_1,555,157.6904761904762,90.265873015873,252.0,17.91246396432554,0
Image_1,1234,311.18650793650795,288.6111111111111,252.0,17.91246396432554,0
Image_1,522,315.9123505976096,355.1035856573705,251.0,17.876888032555495,0
Image_1,257,613.2470119521912,458.5776892430279,251.0,17.876888032555495,0
Image_1,164,522.7250996015936,602.1035856573706,251.0,17.876888032555495,0
Image_1,370,157.77689243027888,90.25099601593624,251.0,17.876888032555495,0
Image_1,1272,445.2231075697211,339.2191235059761,251.0,17.876888032555495,0
Image_1,387,143.316,147.028,250.0,17.841241161527712,0
Image_1,283,97.26,92.028,250.0,17.841241161527712,0
Image_1,511,267.736,221.552,250.0,17.841241161527712,0
Image_1,364,559.624,295.356,250.0,17.841241161527712,0
Image_1,693,1022.1151679062428,733.7446472842009,249.55593722934188,17.825388857016392,0
Image_1,342,85.24096385542168,306.1847389558233,249.0,17.805522925178455,0
Image_1,891,240.42570281124495,195.67871485943772,249.0,17.805522925178455,0
Image_1,408,129.51807228915663,314.93172690763055,249.0,17.805522925178455,0
Image_1,417,630.6224899598394,517.6224899598394,249.0,17.805522925178455,0
Image_1,55,191.9156626506024,189.0722891566265,249.0,17.805522925178455,0
Image_1,582,143.289156626506,146.96385542168676,249.0,17.805522925178455,0
Image_1,1158,94.80321285140562,323.8433734939759,249.0,17.805522925178455,0
Image_1,370,563.9518072289156,310.7871485943775,249.0,17.805522925178455,0
Image_1,608,166.55020080321285,285.574297188755,249.0,17.805522925178455,0
Image_1,1219,405.6947791164658,86.07630522088354,249.0,17.805522925178455,0
Image_1,268,630.5645161290323,517.891129032258,248.0,17.769732893161912,0
Image_1,1164,29.967741935483872,247.5766129032258,248.0,17.769732893161912,0
Image_1,823,191.5201612903226,189.18548387096772,248.0,17.769732893161912,0
Image_1,491,66.56680161943319,213.2914979757085,247.0,17.733870630789692,0
Image_1,225,559.5303643724696,295.3927125506073,247.0,17.733870630789692,0
Image_1,240,370.165991902834,590.8663967611336,247.0,17.733870630789692,0
Image_1,1231,386.6422764227642,246.0569105691057,246.0,17.697935698969246,0
Image_1,438,97.0609756097561,92.15447154471543,246.0,17.697935698969246,0
Image_1,402,613.3414634146342,458.5813008130081,246.0,17.697935698969246,0
Image_1,256,608.390243902439,442.2357723577236,246.0,17.697935698969246,0
Image_1,467,79.32520325203252,157.1341463414634,246.0,17.697935698969246,0
Image_1,696,508.9349593495935,451.5813008130081,246.0,17.697935698969246,0
Image_1,1003,479.349593495935,309.5,246.0,17.697935698969246,0
Image_1,629,785.326242351461,812.2605363984674,245.8859969759692,17.69383437377084,0
Image_1,685,925.3159489906787,520.9298335906674,245.8859969759692,17.69383437377084,0
Image_1,678,479.3346938775511,309.46938775510205,245.0,17.66192765414112,0
Image_1,63,225.61632653061224,305.59183673469386,245.0,17.66192765414112,0
Image_1,667,523.5387755102041,173.00408163265303,245.0,17.66192765414112,0
Image_1,859,29.306122448979597,247.5020408163265,245.0,17.66192765414112,0
Image_1,404,608.2530612244898,442.1714285714286,245.0,17.66192765414112,0
Image_1,844,210.00409836065572,249.4754098360656,244.0,17.625846048215095,0
Image_1,893,236.85245901639345,182.56967213114757,244.0,17.625846048215095,0
Image_1,376,126.84426229508196,17.71311475409836,244.0,17.625846048215095,0
Image_1,305,79.27459016393442,157.13114754098362,244.0,17.625846048215095,0
Image_1,987,433.30737704918033,288.1393442622951,244.0,17.625846048215095,0
Image_1,99,192.04918032786884,189.0860655737705,244.0,17.625846048215095,0
Image_1,850,155.12345679012347,248.89300411522635,243.0,17.58969042850512,0
Image_1,988,523.5884773662551,173.0,243.0,17.58969042850512,0
Image_1,1063,473.1358024691358,461.6296296296296,243.0,17.58969042850512,0
Image_1,480,210.6090534979424,266.2633744855967,243.0,17.58969042850512,0
Image_1,565,648.0900963659584,569.4879832810867,242.21605672259653,17.561294422366057,0
Image_1,364,168.35016835016833,950.7430628120284,242.21605672259653,17.561294422366057,0
Image_1,501,504.266805990944,50.18576570300708,242.21605672259653,17.561294422366057,0
Image_1,933,640.891675374434,410.91954022988506,242.21605672259653,17.561294422366057,0
Image_1,985,511.801652892562,141.5082644628099,242.0,17.55346033766304,0
Image_1,757,455.71487603305786,562.595041322314,242.0,17.55346033766304,0
Image_1,811,181.10743801652893,154.3305785123967,242.0,17.55346033766304,0
Image_1,761,267.9917355371901,221.37190082644628,242.0,17.55346033766304,0
Image_1,470,91.66115702479338,135.53719008264463,242.0,17.55346033766304,0
Image_1,330,66.71369294605809,213.4854771784232,241.0,17.517155313611116,0
Image_1,712,475.0,497.6307053941909,241.0,17.517155313611116,0
Image_1,202,630.6016597510373,163.1701244813278,241.0,17.517155313611116,0
Image_1,664,511.6970954356847,141.47717842323652,241.0,17.517155313611116,0
Image_1,1148,210.03734439834025,249.5560165975104,241.0,17.517155313611116,0
Image_1,947,425.2780082987552,237.63485477178423,241.0,17.517155313611116,0
Image_1,399,168.48547717842322,223.9377593360996,241.0,17.517155313611116,0
Image_1,791,445.6431535269709,281.46473029045643,241.0,17.517155313611116,0
Image_1,730,296.195020746888,78.34439834024896,241.0,17.517155313611116,0
Image_1,615,162.0954356846473,267.62655601659753,241.0,17.517155313611116,0
Image_1,414,162.0625,267.6,240.0,17.480774889473267,0
Image_1,852,173.9375,238.7458333333333,240.0,17.480774889473267,0
Image_1,634,437.5625,536.8041666666667,240.0,17.480774889473267,0
Image_1,421,617.9333333333333,474.89166666666665,240.0,17.480774889473267,0
Image_1,1161,166.90376569037656,285.4602510460251,239.0,17.44431859350499,0
Image_1,468,73.0376569037657,142.53556485355648,239.0,17.44431859350499,0
Image_1,1154,173.744769874477,238.836820083682,239.0,17.44431859350499,0
Image_1,307,72.98326359832636,142.48117154811715,239.0,17.44431859350499,0
Image_1,715,195.35564853556485,319.4560669456067,239.0,17.44431859350499,0
Image_1,1228,479.4142259414226,309.69874476987445,239.0,17.44431859350499,0
Image_1,21,619.2677824267782,24.368200836820083,239.0,17.44431859350499,0
Image_1,200,1151.164161508989,272.7969348659004,238.54611646922388,17.427746519031533,0
Image_1,720,1042.1750663129974,922.8116710875332,238.54611646922388,17.427746519031533,0
Image_1,850,390.73949579831935,509.8571428571428,238.0,17.407785949022028,0
Image_1,645,235.2689075630252,89.10084033613445,238.0,17.407785949022028,0
Image_1,413,171.36708860759492,303.3333333333333,237.0,17.371176474327626,0
Image_1,523,289.6793248945148,351.5189873417722,237.0,17.371176474327626,0
Image_1,612,171.30801687763713,303.37130801687766,237.0,17.371176474327626,0
Image_1,593,462.2881355932203,214.60169491525423,236.0,17.334489682638438,0
Image_1,434,235.19915254237287,89.08050847457628,236.0,17.334489682638438,0
Image_1,452,68.97457627118644,82.45762711864407,236.0,17.334489682638438,0
Image_1,595,168.74576271186442,224.0593220338983,236.0,17.334489682638438,0
Image_1,901,437.7118644067797,304.35169491525426,236.0,17.334489682638438,0
Image_1,471,40.644067796610166,148.92796610169492,236.0,17.334489682638438,0
Image_1,259,599.1617021276596,415.4170212765957,235.0,17.297725082009,0
Image_1,406,599.1787234042553,415.44255319148937,235.0,17.297725082009,0
Image_1,306,91.45106382978724,135.60425531914893,235.0,17.297725082009,0
Image_1,569,394.4468085106383,532.8808510638298,235.0,17.297725082009,0
Image_1,644,183.7617021276596,29.791489361702126,235.0,17.297725082009,0
Image_1,699,240.3872340425532,196.05957446808512,235.0,17.297725082009,0
Image_1,1091,475.1276595744681,480.0425531914894,235.0,17.297725082009,0
Image_1,804,1063.9966475095785,745.8393199233716,234.8761762158512,17.29316731180862,0
Image_1,316,77.37667624521073,211.71575670498083,234.8761762158512,17.29316731180862,0
Image_1,587,444.7393162393162,158.491452991453,234.0,17.26088217525478,0
Image_1,452,225.6623931623932,144.54700854700857,234.0,17.26088217525478,0
Image_1,951,347.517094017094,165.02564102564102,234.0,17.26088217525478,0
Image_1,890,462.37179487179486,214.67094017094016,234.0,17.26088217525478,0
Image_1,11,619.3205128205128,24.21794871794872,234.0,17.26088217525478,0
Image_1,1085,334.2435897435897,542.3632478632478,234.0,17.26088217525478,0
Image_1,671,181.17521367521368,154.33333333333334,234.0,17.26088217525478,0
Image_1,433,183.75213675213675,29.76068376068376,234.0,17.26088217525478,0
Image_1,308,40.69230769230769,148.8846153846154,234.0,17.26088217525478,0
Image_1,947,437.3931623931624,536.8418803418804,234.0,17.26088217525478,0
Image_1,469,86.18376068376068,119.58547008547008,234.0,17.26088217525478,0
Image_1,934,422.8583690987125,169.81115879828326,233.0,17.22396045987371,0
Image_1,567,126.59656652360516,17.72532188841202,233.0,17.22396045987371,0
Image_1,859,405.85407725321886,85.74248927038627,233.0,17.22396045987371,0
Image_1,60,228.23706896551724,72.96120689655173,232.0,17.186959427966244,0
Image_1,577,405.8146551724138,85.73706896551724,232.0,17.186959427966244,0
Image_1,735,589.5646551724138,451.5517241379311,232.0,17.186959427966244,0
Image_1,702,518.2801724137931,417.28879310344826,232.0,17.186959427966244,0
Image_1,878,444.7844827586207,158.55603448275863,232.0,17.186959427966244,0
Image_1,782,1173.1739950130757,351.3653226296904,231.2062359624785,17.157532532878868,0
Image_1,221,1157.6658760566806,415.7392203369215,231.2062359624785,17.157532532878868,0
Image_1,10,1103.509092014839,1187.1008939974456,231.2062359624785,17.157532532878868,0
Image_1,274,574.6753246753246,540.7142857142857,231.0,17.14987856615383,0
Image_1,848,94.72294372294373,323.9220779220779,231.0,17.14987856615383,0
Image_1,137,370.1515151515151,590.7835497835498,231.0,17.14987856615383,0
Image_1,310,86.15151515151516,119.54545454545456,231.0,17.14987856615383,0
Image_1,1149,94.58441558441558,323.9047619047619,231.0,17.14987856615383,0
Image_1,423,574.5800865800866,540.7056277056278,231.0,17.14987856615383,0
Image_1,29,617.4565217391304,106.59565217391304,230.0,17.112717355495807,0
Image_1,720,182.15217391304347,369.0217391304348,230.0,17.112717355495807,0
Image_1,919,445.1782608695653,339.2826086956522,230.0,17.112717355495807,0
Image_1,313,586.7391304347826,11.156521739130437,230.0,17.112717355495807,0
Image_1,707,210.9304347826087,266.1043478260869,230.0,17.112717355495807,0
Image_1,114,264.4759825327511,154.42794759825327,229.0,17.075475271404667,0
Image_1,191,551.0655021834061,48.39737991266376,229.0,17.075475271404667,0
Image_1,599,437.86899563318775,304.2008733624454,229.0,17.075475271404667,0
Image_1,849,394.22707423580783,532.9213973799127,229.0,17.075475271404667,0
Image_1,288,14.799126637554584,90.83842794759823,229.0,17.075475271404667,0
Image_1,550,61.209606986899566,534.7991266375545,229.0,17.075475271404667,0
Image_1,321,586.703056768559,11.266375545851528,229.0,17.075475271404667,0
Image_1,614,445.1359649122807,339.2236842105263,228.0,17.03815178355966,0
Image_1,1276,634.938596491228,375.2938596491228,228.0,17.03815178355966,0
Image_1,48,27.289473684210527,34.074561403508774,228.0,17.03815178355966,0
Image_1,351,11.803238165863304,615.5913978494623,227.53629570910584,17.020816947473094,0
Image_1,563,676.7704857248794,566.1537510814486,227.53629570910584,17.020816947473094,0
Image_1,676,963.3234458039798,422.4446916326783,227.53629570910584,17.020816947473094,0
Image_1,948,916.8211593128168,634.5321962674577,227.53629570910584,17.020816947473094,0
Image_1,503,530.9603262884687,289.42652329749103,227.53629570910584,17.020816947473094,0
Image_1,855,177.63876651982378,322.3348017621145,227.0,17.000746355818674,0
Image_1,443,15.030837004405289,90.94273127753304,227.0,17.000746355818674,0
Image_1,49,18.911894273127757,17.36123348017621,227.0,17.000746355818674,0
Image_1,290,69.29955947136564,82.48898678414096,227.0,17.000746355818674,0
Image_1,929,449.66079295154185,427.6651982378855,227.0,17.000746355818674,0
Image_1,646,190.27312775330395,45.65638766519824,227.0,17.000746355818674,0
Image_1,598,441.4867256637168,321.3053097345133,226.0,16.96325844612841,0
Image_1,672,544.3716814159292,184.99115044247787,226.0,16.96325844612841,0
Image_1,190,619.1769911504425,560.070796460177,226.0,16.96325844612841,0
Image_1,1035,508.5973451327434,451.42035398230087,226.0,16.96325844612841,0
Image_1,691,197.25221238938053,205.8230088495575,226.0,16.96325844612841,0
Image_1,315,551.0133333333333,48.31555555555556,225.0,16.925687506432688,0
Image_1,435,190.2933333333333,45.59555555555556,225.0,16.925687506432688,0
Image_1,491,296.08444444444444,78.02666666666667,225.0,16.925687506432688,0
Image_1,785,289.4577777777778,351.96444444444444,225.0,16.925687506432688,0
Image_1,588,104.21333333333334,106.97777777777776,225.0,16.925687506432688,0
Image_1,650,485.31111111111113,53.30222222222222,225.0,16.925687506432688,0
Image_1,883,247.10222222222225,21.706666666666667,225.0,16.925687506432688,0
Image_1,485,182.0888888888889,368.9244444444444,225.0,16.925687506432688,0
Image_1,995,544.3555555555556,185.02666666666667,225.0,16.925687506432688,0
Image_1,1157,177.48,322.36,225.0,16.925687506432688,0
Image_1,139,392.40625,632.0044642857143,224.0,16.88803298257901,0
Image_1,787,438.3482142857143,304.2857142857143,224.0,16.88803298257901,0
Image_1,1043,518.1785714285714,417.0580357142857,224.0,16.88803298257901,0
Image_1,156,849.7895860812763,1209.2833364738397,223.8663554557332,16.882994299056605,0
Image_1,642,786.1943345267257,898.4046228251993,223.8663554557332,16.882994299056605,0
Image_1,581,412.1793721973094,63.869955156950674,223.0,16.85029431422316,0
Image_1,1136,176.152466367713,14.228699551569507,223.0,16.85029431422316,0
Image_1,662,228.457399103139,43.18834080717489,223.0,16.85029431422316,0
Image_1,701,527.0852017937219,450.0179372197309,223.0,16.85029431422316,0
Image_1,967,485.37668161434976,53.336322869955154,223.0,16.85029431422316,0
Image_1,366,556.6547085201794,280.6681614349776,223.0,16.85029431422316,0
Image_1,233,355.65765765765764,632.1801801801802,222.0,16.812470934731934,0
Image_1,100,579.2432432432432,554.8288288288288,222.0,16.812470934731934,0
Image_1,392,104.00450450450452,107.27927927927928,222.0,16.812470934731934,0
Image_1,466,197.34234234234236,205.77927927927928,222.0,16.812470934731934,0
Image_1,131,355.72522522522524,632.1891891891892,222.0,16.812470934731934,0
Image_1,437,228.49099099099095,43.2027027027027,222.0,16.812470934731934,0
Image_1,1038,527.0,450.11764705882354,221.0,16.774562271083887,0
Image_1,818,132.41176470588235,31.21266968325792,221.0,16.774562271083887,0
Image_1,1250,201.3212669683258,221.81447963800903,221.0,16.774562271083887,0
Image_1,580,163.14027149321268,105.39366515837104,221.0,16.774562271083887,0
Image_1,627,778.8633461047253,781.4176245210728,220.1964152023605,16.74403725045332,0
Image_1,65,265.0090909090909,154.46818181818182,220.0,16.73656774376801,0
Image_1,386,570.6409090909091,324.5181818181818,220.0,16.73656774376801,0
