Tile_ID,Nb_Cells,Area,Equivalent_Diameter,Centroid_X,Centroid_Y,2P_Thickness
Image_0,218,,,16.36231884057971,503.6821475625824,15.999957660442838
Image_0,218,,,169.52365251303453,489.24374933021824,273.5396574934699
Image_0,218,,,313.9250176324739,472.48818434735983,-21.467347605789747
Image_0,218,,,305.3916301146957,471.1965119642001,5.147422423634886
Image_0,218,,,270.00834339129153,476.42650812525176,22.542371920867048
Image_0,218,,,294.2926397260687,474.13004604381035,73.81848490544584
Image_0,218,,,357.4086963901631,464.89335769632936,17.262355361503005
Image_0,218,,,380.01695537563546,463.3855112031632,4.312120013937868
Image_0,218,,,385.45027669980107,460.53456958681414,3.9025242125884194
Image_0,218,,,222.0786425387907,481.95560661748686,323.049944680707
Image_0,218,,,69.06813814724919,506.69323927993526,6.0626217140381655
Image_0,218,,,124.75260416666666,498.45052083333337,84.17015432503503
Image_0,218,,,157.68819599109133,503.47327394209356,25.442394391968847
Image_0,218,,,189.57236256854554,508.56168346284437,78.91425417092734
Image_0,218,,,201.65154625659864,509.6525806437454,58.69135501495808
Image_0,218,,,198.53404634581105,510.06417112299465,50.95449241537598
Image_0,218,,,175.10227686703098,515.8767961951022,99.45316761891605
Image_0,218,,,122.16239591465,525.4571533379594,-32.020080469338765
Image_0,218,,,99.94910331085224,522.4065374003678,29.120807483016375
Image_0,218,,,87.99610400433352,523.0846754031418,4.047163057854906
Image_0,218,,,79.19843095753004,524.6755567570056,24.2940219537071
Image_0,218,,,50.63583336095185,526.8506280449409,6.001821069268988
Image_0,218,,,57.31118881118881,530.9335664335665,25.95662645867039
Image_0,218,,,76.35,538.5403846153846,2.1400412971814546
Image_0,218,,,58.16512605042017,544.0193762120232,27.249894372956653
Image_0,218,,,47.25415044066407,545.9363086698094,8.002023513371647
Image_0,218,,,89.55653591098121,541.6600820501292,50.486833235150485
Image_0,218,,,77.6314509146767,547.7221589163524,75.18309577801458
Image_0,218,,,54.503069828722005,557.0628722002634,29.062333581067808
Image_0,218,,,88.50673372585305,554.5110665584527,6.191111135550862
Image_0,218,,,68.59123834854171,559.8246285274683,56.08828343691404
Image_0,218,,,58.00304682217715,562.7942951318458,34.18688527904005
Image_0,218,,,67.82873047645174,561.5642222584166,11.17719732554458
Image_0,218,,,29.280936257314803,569.0008298579783,40.78845315783267
Image_0,218,,,19.959424795789996,573.4211657729636,22.01568809751366
Image_0,218,,,54.38026611345663,570.9730619707915,11.041845945690039
Image_0,218,,,38.47838478916151,576.1526105512021,37.85489701982005
Image_0,218,,,28.504985754985757,579.2695868945868,37.4811566380703
Image_0,218,,,57.81141046884626,574.5184642546076,-33.020780007698754
Image_0,218,,,76.16774774499817,570.6899204645226,2.4212750753580075
Image_0,218,,,108.78812785894007,564.6936350253225,24.323307475045905
Image_0,218,,,144.60273075372834,556.4794437726723,19.290600815923952
Image_0,218,,,158.42105263157896,553.4824561403509,-13.419110165729847
Image_0,218,,,175.05108618862596,552.0948722477335,-54.32605549650459
Image_0,218,,,151.65860498561844,559.2267018216683,41.94800424107524
Image_0,218,,,113.04240990407054,569.6013816869761,-18.247539993083816
Image_0,218,,,159.36196624583204,559.5929806752983,57.26988868727018
Image_0,218,,,224.12547152033295,545.0407805359414,20.387388000170986
Image_0,218,,,203.62173150510205,552.4629570578231,74.3218040732796
Image_0,218,,,179.59438775510205,560.5280612244899,29.599899852368544
Image_0,218,,,158.5,566.5,74.46469394714919
Image_0,218,,,96.46218487394958,583.2205882352941,36.67201853029549
Image_0,218,,,54.622899159663866,591.733343337335,25.29412573684883
Image_0,218,,,75.49749114521842,590.8984300331704,66.26573340715761
Image_0,218,,,86.03596385137406,589.7942115164954,45.16685471952731
Image_0,218,,,31.947086151533785,594.8518138962902,32.3746853053233
Image_0,218,,,51.254892166656866,594.3366339542811,70.25621018350628
Image_0,218,,,76.756993006993,596.3933566433566,28.15580416067627
Image_0,218,,,97.28373015873017,592.3869047619048,71.06264864793535
Image_0,218,,,156.39053550973654,581.0970023318606,25.160135549473853
Image_0,218,,,166.1290275732286,581.3397271995855,4.11197123118556
Image_0,218,,,177.23258931691936,580.8031326244329,25.288318548625824
Image_0,218,,,205.19681695919576,577.4431506912804,-42.26803852115458
Image_0,218,,,213.0622074402562,571.5954052722345,-36.236132530799
Image_0,218,,,226.01752464403066,563.7173238408178,5.792525023615912
Image_0,218,,,248.44962538340016,559.5885206779471,7.065697478128023
Image_0,218,,,233.50785831512707,563.196954412887,30.41078948368428
Image_0,218,,,228.046875,561.671875,30.363263646116557
Image_0,218,,,272.84658245477374,548.1605600311916,43.007778802545
Image_0,218,,,316.09513256078844,539.48741621931,21.091344592021507
Image_0,218,,,304.24513774969296,539.7401104984632,45.0416365345195
Image_0,218,,,327.41637931034484,536.9747126436782,96.25032756256704
Image_0,218,,,369.36157112526536,534.8225053078556,20.394571959263473
Image_0,218,,,340.3618162233046,540.0928484451106,16.452727750225797
Image_0,218,,,362.50454617330803,536.9284076533839,61.9687448225714
Image_0,218,,,385.50769428884166,536.3648509432747,24.351188485476627
Image_0,218,,,391.5349247451044,541.0103900307492,31.055377244481445
Image_0,218,,,406.28911715126185,542.0267417578243,3.1578873151199005
Image_0,218,,,413.87805663422307,541.1045110838274,19.414224517336937
Image_0,218,,,406.662895256917,540.8707668690006,34.35257670171527
Image_0,218,,,416.72935522627154,539.9055466559872,52.455590207436074
Image_0,218,,,470.3265819117307,533.7641118427384,28.27640481086265
Image_0,218,,,481.31280568922364,531.1943369412309,5.002891847891423
Image_0,218,,,492.6195315729344,529.7717401339262,29.13406177318107
Image_0,218,,,536.6070768851629,524.5395957825913,28.442573635736572
Image_0,218,,,548.003220686054,522.6423842293573,3.130178790810362
Image_0,218,,,559.0574142295065,520.8997819712804,24.497624073690154
Image_0,218,,,592.7877384743642,515.1624006564465,9.208779912982168
Image_0,218,,,613.8240460585441,511.78895974633144,9.193171297446845
Image_0,218,,,546.1359838098967,517.6682386047374,144.67791472753535
Image_0,218,,,349.7264492753623,545.9033816425122,224.58793517933424
Image_0,218,,,254.977,563.278,29.419224456389614
Image_0,218,,,302.10134696561977,559.13871689898,31.032478548710817
Image_0,218,,,267.9993469656198,551.36071689898,110.75607557224443
Image_0,218,,,249.2688679245283,537.683962264151,69.7008741278388
Image_0,218,,,299.4435667985791,526.7040438736474,7.942781575865844
Image_0,218,,,304.77085272020463,522.3277739171888,2.0364846508628585
Image_0,218,,,281.4294871794872,526.2581427581428,23.01120680531066
Image_0,218,,,305.3354700854701,520.2944675444676,72.270061419048
Image_0,218,,,349.79975579975576,512.3797313797313,2.551433954466196
Image_0,218,,,345.37400793650795,517.2579365079365,7.887881645223228
Image_0,218,,,326.14325325425386,517.1221622462126,6.639563653087691
Image_0,218,,,294.06686436536495,516.988175318108,26.30478953796994
Image_0,218,,,249.44072164948452,528.5392662219526,38.96912637806137
Image_0,218,,,217.86356115565735,537.3584383352425,3.0467088788720247
Image_0,218,,,195.14563743363396,539.739013625024,11.171255764339438
Image_0,218,,,168.0603373596378,542.8568428106765,9.142072269441634
Image_0,218,,,174.06012007733796,538.0058817543503,25.293417646295023
Image_0,218,,,159.4112598904443,541.4193244065734,55.08113727228789
Image_0,218,,,136.40585096245474,545.6558509624547,7.610476939134372
Image_0,218,,,144.87622968818619,538.0693456302151,-38.15442316265804
Image_0,218,,,78.25423193285512,545.7842165617528,116.55556336896689
Image_0,218,,,8.532712266232865,556.1028802380862,3.0395013535425246
Image_0,218,,,175.10512072197466,518.8979438164831,344.0510644549284
Image_0,218,,,365.1675824175824,476.64377289377285,32.27415628484902
Image_0,218,,,387.82198142414865,468.9491744066047,-20.580756038777018
Image_0,218,,,414.7898826587166,462.68559415969116,27.44528137655427
Image_0,218,,,426.40748992351394,462.18650544288937,3.157547020081431
Image_0,218,,,436.8600907809962,457.4643813662325,25.63042212998107
Image_0,218,,,456.0536335933699,455.5771352976064,-21.83361197067515
Image_0,218,,,456.9311897537469,458.7141341195587,-21.92900596113138
Image_0,218,,,454.20548866992226,457.65270271574434,-22.80277332110731
Image_0,218,,,464.6062307928533,455.47488163371423,2.4030332474713596
Image_0,218,,,491.27716682127436,451.2996323567491,5.039263581547104
Image_0,218,,,510.93047912197244,449.5517457948574,3.112140814490907
Image_0,218,,,540.5672027661465,445.01049676437003,27.448714994631537
Image_0,218,,,550.7398879485522,443.39996751701915,3.9524351726965143
Image_0,218,,,562.489914137532,442.22358473889216,26.17091948763579
Image_0,218,,,596.3534773242004,436.79399823233723,5.097356259339875
Image_0,218,,,615.0876339990151,434.99733926285865,4.084515350167301
Image_0,218,,,550.2696433242548,440.61001631045247,134.36856158638747
Image_0,218,,,475.4681481481482,461.4916402116402,9.042075713146605
Image_0,218,,,493.1537504740235,476.5123202773715,25.120610403071627
Image_0,218,,,530.0736666256105,473.3755227895199,3.227319706876404
Image_0,218,,,541.6148185300037,471.68954867574695,-41.02688601547325
Image_0,218,,,556.3210431174621,468.2525611268861,1.1728987047750508
Image_0,218,,,586.9336407390454,462.7551236934463,5.093417132277882
Image_1,291,,,569.1414843274505,91.53729078510472,5.058119294021697
Image_1,291,,,591.3274383397604,91.3168943928932,56.0088711849119
Image_1,291,,,585.0506329113924,96.99367088607595,76.53057508431007
Image_1,291,,,561.7140845070422,100.50140845070422,26.076051361029435
Image_1,291,,,547.3483820277033,102.68529274822488,46.384144929141115
Image_1,291,,,560.1759018924712,100.7758701716249,75.66088711104118
Image_1,291,,,565.5416043718101,92.59198587410424,71.17500173763263
Image_1,291,,,563.3636363636364,85.71363636363637,69.57614211497824
Image_1,291,,,592.4428816466552,82.06457975986277,2.0708101450687337
Image_1,291,,,567.5792452830188,82.85094339622641,21.99911092317918
Image_1,291,,,527.3714285714286,81.85854375648564,42.047582141149505
Image_1,291,,,494.2596638655462,80.34677905060329,5.035211491914946
Image_1,291,,,517.7061160888196,78.45512271133619,54.98754755189204
Image_1,291,,,503.53952083067077,84.14929905172085,80.05757060481145
Image_1,291,,,458.9716400359688,86.6824116345023,3.114877944839698
Image_1,291,,,494.1035963340334,81.32655932028717,44.03191880247809
Image_1,291,,,477.81941573327776,84.3701571207585,80.3004554821957
Image_1,291,,,415.02786319486484,90.89761239901148,18.435682204545195
Image_1,291,,,392.9105286441053,90.0055297500553,11.17133136865628
Image_1,291,,,371.8086193345559,86.8109772072308,16.066349935594243
Image_1,291,,,390.6768011527377,81.817795389049,55.89976115977703
Image_1,291,,,404.44420289855066,76.89311594202898,26.01868925066041
Image_1,291,,,427.34704842700603,76.58844114528102,67.02753659622026
Image_1,291,,,437.65089294826004,77.00219410143892,48.12622754421645
Image_1,291,,,428.79956257131994,74.99399011030809,32.387984847062725
Image_1,291,,,442.8331897791629,70.38446839151537,4.278105215072403
Image_1,291,,,454.62330969445884,65.00304079622333,30.797586329138113
Image_1,291,,,492.68057385791224,61.108369321224814,24.008580661254296
Image_1,291,,,533.8347721244345,57.54969951391944,23.181165148357273
Image_1,291,,,466.51697776845634,74.85218257809491,163.47602343520782
Image_1,291,,,408.5715232230018,93.39190119281352,39.19321188098573
Image_1,291,,,418.7670454545455,94.94507575757575,30.22517050479805
Image_1,291,,,338.57042536714755,99.72695324355462,-17.43611509104575
Image_1,291,,,314.17982845312036,100.35876959479444,31.015997252383166
Image_1,291,,,291.18464337504054,104.38677711359142,3.1533358142729844
Image_1,291,,,299.51741515101526,109.56351725533764,6.044772399705579
Image_1,291,,,290.6393607924754,108.79607311682236,24.150037720279308
Image_1,291,,,262.80794523236983,108.89122540118761,4.245671703315157
Image_1,291,,,230.91522722218104,110.06683223367187,31.016164662699175
Image_1,291,,,219.32617454363867,112.42272478980954,10.649704120708375
Image_1,291,,,201.40972458303978,113.42251948932427,46.09478458430941
Image_1,291,,,179.57846215780998,110.87074752097635,5.091535078551383
Image_1,291,,,165.4048089591568,109.10523715415019,37.01195864599019
Image_1,291,,,163.20828516660995,103.87851178927122,34.18475025252241
Image_1,291,,,201.77091854262363,95.52965348794814,25.689143238987455
Image_1,291,,,217.33157276995306,94.82159624413146,0.0
Image_1,291,,,241.7028233151184,91.80037831021437,44.143179272899175
Image_1,291,,,259.13166946896456,86.15422446406052,5.0438529934606
Image_1,291,,,224.1353152913485,89.15851258293247,36.11844064975121
Image_1,291,,,221.12068482377683,89.81615102292383,35.213586023451086
Image_1,291,,,266.35739750445634,87.76906035141329,31.008762319390122
Image_1,291,,,299.2094777150518,87.29286367892408,3.024911849855428
Image_1,291,,,268.9886568098514,85.46253471164789,70.06418718525329
Image_1,291,,,198.78317860208128,88.21340287224399,58.549104940740975
Image_1,291,,,142.46651944348577,92.27957713457602,35.00933570660804
Image_1,291,,,94.61945273941353,95.49374939515852,11.17590485176926
Image_1,291,,,77.46701701828174,97.55733546841768,-22.556128234053574
Image_1,291,,,61.597528328336125,96.79881040457926,29.048718744594403
Image_1,291,,,43.71926229508197,95.36680327868852,-34.0974082594749
Image_1,291,,,25.868489583333332,92.056640625,26.015608873087352
Image_1,291,,,32.099529891285535,92.15891807276304,37.00651221028612
Image_1,291,,,73.13310843447289,88.44138936990417,2.8037724807038025
Image_1,291,,,54.036988761441314,87.55538176341096,47.50830185167215
Image_1,291,,,30.992063492063494,85.90639589169001,6.146567678861796
Image_1,291,,,72.41028295376121,82.54749320017862,54.22278666519992
Image_1,291,,,124.73123614255337,83.03959016946352,28.15843664257656
Image_1,291,,,156.17604686560713,78.9506656426559,9.215451608680052
Image_1,291,,,178.8699439468199,76.58072784631852,7.9805639475599754
Image_1,291,,,209.000730668676,75.17897957552717,21.084693363857635
Image_1,291,,,237.68936877076413,72.08803986710964,3.321725029052942
Image_1,291,,,258.821774906066,67.52442731171058,4.354592888821461
Image_1,291,,,292.27892610360834,66.64670104362236,24.163280855874934
Image_1,291,,,309.49378748496906,65.28440287124948,-31.58830087721972
Image_1,291,,,300.4760050581908,61.81578362438755,-13.956052447585709
Image_1,291,,,315.06538461538463,57.56826923076923,33.52707133922828
Image_1,291,,,356.6296207264958,53.5161858974359,29.999589247007385
Image_1,291,,,366.7729819856986,50.864583333333336,5.292187778381113
Image_1,291,,,339.38110612303467,47.51915113871635,6.046533041771443
Image_1,291,,,301.770845096932,51.50399962356484,34.71303932147771
Image_1,291,,,287.0474644403216,51.673623995052566,9.81076421731379
Image_1,291,,,282.6844382048122,49.76595671825777,6.495075515403933
Image_1,291,,,248.86821723366506,53.31453752989277,27.05760196851905
Image_1,291,,,215.5039124668435,54.878381962864715,5.110988925207195
Image_1,291,,,191.29957251015256,56.47803827025411,5.059051784759287
Image_1,291,,,168.92002940225376,56.804574150481265,5.044716697435691
Image_1,291,,,228.66410256410256,45.4029304029304,26.45499315768931
Image_1,291,,,294.3156940760389,55.87980927118858,74.99896914301563
Image_1,291,,,316.008934169279,68.3198275862069,31.015886945015353
Image_1,291,,,333.4010656411955,64.78292271067967,57.13836879959654
Image_1,291,,,338.09738598751585,68.20792271067967,56.877443462786644
Image_1,291,,,355.1341419586703,68.93522012578616,94.42972954524438
Image_1,291,,,405.1905039252184,62.172787998291625,-22.130298663460238
Image_1,291,,,423.0920762522625,58.42645676139436,30.047339617901887
Image_1,291,,,405.4923040604343,63.76660371419578,70.21378429738506
Image_1,291,,,288.9256373937677,68.21104815864022,143.12581854093594
Image_1,291,,,146.56975612255354,70.11172592820301,123.3276688809706
Image_1,291,,,101.64350939623316,72.27307286549387,29.552675484331804
Image_1,291,,,101.52448320068692,68.28725934604998,24.118098584610777
Image_1,291,,,84.9507299270073,67.25091240875912,-22.999798975844783
Image_1,291,,,65.0,66.375,27.018488597896248
Image_1,291,,,33.866126595018635,66.44979144571603,-1.7763568394002505e-15
Image_1,291,,,43.41706703389011,64.7546503798853,15.126189797983692
Image_1,291,,,46.16929962417217,61.818927778827515,18.017426759294885
Image_1,291,,,25.36835918530069,61.76406884465823,11.993853236909146
Image_1,291,,,54.540719696969695,58.62405303030303,67.26785406993511
Image_1,291,,,104.56344696969697,51.90246212121212,17.703810762693465
Image_1,291,,,79.95414320193082,52.51955953338697,65.37540838168778
Image_1,291,,,85.5636525081002,51.29123786672255,78.51707186878832
Image_1,291,,,143.63223657889665,46.300087424244666,24.01158977539126
Image_1,291,,,163.70935960591135,44.035714285714285,4.068795734110422
Image_1,291,,,161.68506810793562,40.85184114131482,4.0754425003314765
Image_1,291,,,127.91765162998637,42.62892306413134,44.180903027517054
Image_1,291,,,81.19194312796208,48.062796208530806,14.14213002345085
Image_1,291,,,63.731617647058826,49.32352941176471,-23.245859133756422
Image_1,291,,,101.98161764705883,42.44117647058823,57.556758590609
Image_1,291,,,156.81889763779526,34.00741083835109,30.413604770150755
Image_1,291,,,179.97614416881004,34.39075376254013,-26.170549024177525
Image_1,291,,,193.63343700720523,37.93636413267244,3.0062979963618623
Image_1,291,,,213.59047619047618,37.078231292517,6.143720115381733
Image_1,291,,,232.34805194805196,34.996753246753244,3.2503764819963337
Image_1,291,,,252.61307657859385,32.984437975817286,7.983204607224394
Image_1,291,,,284.3365295961645,32.06102315534364,25.018261883097225
Image_1,291,,,317.539115803061,31.96496404204315,2.9998982094215556
Image_1,291,,,325.1485660644746,31.375393415556744,-5.806445495250287
Image_1,291,,,336.65949651696985,31.745973948075296,21.149375245068754
Image_1,291,,,375.1526560640484,32.61873850481445,27.990225151572595
Image_1,291,,,415.0702892116317,29.283409559026257,25.487748957532062
Image_1,291,,,449.20884020694973,23.93965239069418,23.19449350096467
Image_1,291,,,484.9138612266952,17.108411769192507,26.451927544441673
Image_1,291,,,462.98252662609355,18.425993723849373,71.8425911582278
Image_1,291,,,473.81927811739826,18.691563053557772,89.55945064007743
Image_1,291,,,405.96731736099434,19.595655776674203,225.37427189607303
Image_1,291,,,300.0068568500402,23.83526360919238,16.275155902077124
Image_1,291,,,337.57784026335383,15.571844260688955,32.98472561235015
Image_1,291,,,339.20599292348516,8.899601946041575,27.053188807347645
Image_1,291,,,355.8390517426885,5.9027495285860425,63.12602392852813
Image_1,291,,,366.058447319008,5.986660762982714,45.012127056530716
Image_1,291,,,317.2620295516961,7.5198816384945655,27.018488690355664
Image_1,291,,,284.6089282446187,6.869842186026213,6.999521399480422
Image_1,291,,,261.88157990601434,7.453753961604313,6.9525778727622445
Image_1,291,,,256.30786082474225,11.223453608247423,2.7668966579439527
Image_1,291,,,246.2324178626035,11.293515608636762,16.27340130935698
Image_1,291,,,220.26557003651655,10.881559086897632,8.756028857256855
Image_1,291,,,190.7432011935209,14.255200341005969,24.046869776634708
Image_1,291,,,180.86810739524236,15.676420822135961,6.964885804634747
Image_1,291,,,173.3070255194211,15.779612040067505,21.023794484231296
Image_1,291,,,137.99433322073526,16.904946454196402,16.12013784150642
Image_1,291,,,105.78453274361534,19.94293170685309,4.898334844299264
Image_1,291,,,75.62140350877192,25.21599587203302,17.702617001624624
Image_1,291,,,49.221252225543196,29.46043819051866,4.009742417314865
Image_1,291,,,28.050199593964244,34.626459862345286,15.231158723637087
Image_1,291,,,18.192024115490423,33.102020576920005,3.1559751565827074
Image_1,291,,,11.766789517367208,28.183568924533226,6.279594835191769
Image_1,291,,,17.7984496124031,35.12554505813954,20.248414594587302
Image_1,291,,,56.35069444444444,36.59114583333333,35.50656977896011
Image_1,291,,,140.67683946488296,28.637959866220736,8.542031925779462
Image_1,291,,,144.25168690958165,27.07169365721997,15.129844637245881
Image_1,291,,,191.118018018018,19.030630630630633,18.549051748263754
Image_1,291,,,302.32955647955646,4.992169092169092,234.10234782243143
Image_1,291,,,316.5794091839719,14.269523252412986,194.36474285549684
Image_1,291,,,232.60487687444828,22.29626608655596,14.12525490736164
Image_1,291,,,139.32244918998947,36.131741211293246,219.80251784749848
Image_1,291,,,260.16120061373226,71.56770233985424,464.24667151572055
Image_1,291,,,500.68686868686865,92.19646464646465,6.533200429996552
Image_1,291,,,482.1688034188034,98.38760683760684,44.53000365227877
Image_1,291,,,468.26094434021263,98.9771732332708,11.653267997843747
Image_1,291,,,452.45325203252037,100.36178861788618,43.2676427400789
Image_1,291,,,422.6590296419124,107.37264892142198,0.0
Image_1,291,,,455.5944682868803,107.0319963149098,38.305231603671764
Image_1,291,,,467.92018025387836,105.31465399331552,37.19779101636346
Image_1,291,,,423.78474160891045,109.32197326649437,-83.4863333448674
Image_1,291,,,396.9324435178372,113.91341672798626,-67.3313483700382
Image_1,291,,,366.7285248501729,119.82999213102008,5.24725017537218
Image_1,291,,,385.98298609424046,119.18443254589094,66.46501820960083
Image_1,291,,,372.00639512003147,119.76478927408678,105.38470692299988
Image_1,291,,,345.2391332152696,123.89395594075346,44.0102049380327
Image_1,291,,,335.3103208232445,128.42315375302664,59.539251902588965
Image_1,291,,,282.9595668549906,132.91057438794726,4.030751723363284
Image_1,291,,,260.91364910203276,132.39539767120584,-45.9940947762133
Image_1,291,,,257.3667833296343,132.07529197021344,-46.02895199140936
Image_1,291,,,287.96287677502704,132.9601720767854,21.06753540831351
Image_1,291,,,290.12284666552955,137.48295454545453,39.45400153385743
Image_1,291,,,246.54865967365964,143.92045454545453,30.571467169649807
Image_1,291,,,241.66666666666669,148.0,24.93937752090552
Image_1,291,,,232.3297085741811,155.08950505780348,41.23009609216079
Image_1,291,,,225.64327671748782,160.60046285656085,20.022450951327244
Image_1,291,,,206.12228026451882,163.83671537451494,60.29865546047702
Image_1,291,,,198.1560307237025,163.18236727890348,42.42257431352122
Image_1,291,,,207.94766462325163,162.25453357857845,18.42966758847007
Image_1,291,,,169.72710658414152,169.21306472050293,20.39035763497285
Image_1,291,,,148.13706238533575,169.0673620827132,-13.032254751860867
Image_1,291,,,190.90062997394168,167.52165128945626,77.10194519099159
Image_1,291,,,184.12961019518815,171.67786598791838,87.04962455340393
Image_1,291,,,118.29697435089426,175.90843593610492,16.266493420844277
Image_1,291,,,112.79340659340659,176.57857142857142,5.257531741489855
Image_1,291,,,102.20985221674877,177.85227832512314,29.27450644174438
Image_1,291,,,64.36050156739812,183.30097962382445,26.305483287228718
Image_1,291,,,35.30005669929619,185.57979192664732,8.990766522650773
Image_1,291,,,42.640965790205286,181.02634840047654,21.586224092107035
Image_1,291,,,41.47727272727273,176.84882920110192,26.999633876246413
Image_1,291,,,13.237033523086653,176.48948450347882,8.996442688413016
Image_1,291,,,20.490505745308877,174.39052617014548,9.055384963593657
Image_1,291,,,32.75333516081871,171.87842653508773,-34.207156726204836
Image_1,291,,,84.3123629385965,175.66488486842104,95.41503646105352
Image_1,291,,,121.73662935323384,182.70926616915423,33.0963699643196
