Image_Name,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
X200_TGV4F_B_P_2.tif,155,552.3409090909091,325.3484848484849,132,12.964089628857147
X200_TGV4B_B-P_1.tif,713,552.2933753943217,320.30914826498423,317,20.090219901261573
X200_TGV4F_B_P_2.tif,376,551.9920634920635,325.43650793650795,126,12.666024736934256
X200_TGV4F_B_P_2.tif,152,551.9720930232559,327.10697674418606,215,16.545286401814263
X200_TGV4E_B-P.tif,185,551.8047337278107,325.3905325443787,169,14.668929172241665
X200_TGV4B_B-P_1.tif,753,550.2458333333333,323.6375,240,17.480774889473267
X200_TGV4D_B-P_2.tif,69,550.1451187335092,327.96569920844325,379,21.96719798824208
X200_TGV4B_B-P_1.tif,700,549.6641791044776,326.1119402985075,134,13.061933202803932
X200_TGV4B_B-P_2.tif,625,548.931693989071,329.43169398907105,366,21.587164551489145
X200_TGV4C_B-P_2.tif,744,548.8513011152417,321.2379182156134,269,18.5067943613625
X200_TGV4C_B-P_2.tif,633,548.5882352941177,326.94117647058823,17,4.652426491681278
X200_TGV4F_B_P_2.tif,435,548.36875,328.459375,320,20.185060176161283
X200_TGV4C_B-P_2.tif,183,548.3008849557522,321.32300884955754,226,16.96325844612841
X200_TGV4F_B_P_2.tif,198,548.1666666666666,323.3125,48,7.817640190446719
X200_TGV4C_B-P_2.tif,866,547.9750778816199,322.4828660436137,321,20.21657473114541
X200_TGV4F_B_P_2.tif,290,547.8421052631579,324.1578947368421,19,4.918490759365935
X200_TGV4F_B_P_2.tif,291,547.7179487179487,320.64102564102564,39,7.046725639945928
X200_TGV4A_B_P.tif,89,546.689393939394,328.4886363636364,264,18.333991376950163
