Image_Name,Mask_ID,Centroid_X,Centroid_Y,Area,Equivalent_Diameter
X200_15492_PB1.tif,924,534.4953703703703,327.38425925925924,216,16.583719174624104
X200_15492_PB1.tif,642,533.9672131147541,327.88524590163934,122,12.463355264843006
X200_15492_PB1.tif,1203,532.3270142180095,326.7962085308057,211,16.39065416446578
X200_15492_PB2.tif,441,529.8258928571429,328.8794642857143,224,16.88803298257901
X200_15492_PB1.tif,1285,528.6558441558442,330.1233766233766,154,14.002817212590296
X200_15492_PB1.tif,725,527.9203187250996,329.76892430278883,251,17.876888032555495
X200_15492_PB2.tif,648,527.7987616099072,328.23839009287923,323,20.279456919490165
X200_15492_PB2.tif,1014,526.4571428571429,325.69642857142856,280,18.881394877652596
X200_15492_PB2.tif,1391,526.3128205128205,330.67692307692306,195,15.7569575497098
X200_15492_PB2.tif,854,526.2979351032449,323.283185840708,339,20.775663783985824
X200_15492_PB2.tif,1067,523.7301587301587,331.45238095238096,126,12.666024736934256
X200_15492_PB1.tif,945,523.480686695279,327.9656652360515,233,17.22396045987371
X200_15492_PB1.tif,638,522.528,326.336,125,12.6156626101008
X200_15492_PB1.tif,960,521.304,325.896,125,12.6156626101008
X200_15492_PB1.tif,788,521.1089108910891,331.71287128712873,202,16.03728119216293
X200_15492_PB1.tif,1117,520.7058823529412,323.18099547511315,221,16.774562271083887
X200_15492_PB1.tif,1207,520.5307692307692,325.5,130,12.865501965161371
X200_15492_PB1.tif,1481,520.4372093023255,324.7953488372093,215,16.545286401814263
X200_15492_PB1.tif,684,512.6405228758169,330.9803921568628,153,13.957279475043832
X200_15492_PB1.tif,582,512.6216216216217,330.1441441441441,111,11.888212206450683
X200_15492_PB1.tif,1052,512.0975609756098,325.5426829268293,164,14.450303987687134
X200_15492_PB2.tif,935,511.5487179487179,325.7897435897436,195,15.7569575497098
X200_15492_PB2.tif,626,510.22049689441,327.2950310559006,322,20.248040236149336
X200_15492_PB2.tif,430,509.9813953488372,331.66511627906976,215,16.545286401814263
X200_15492_PB2.tif,1084,505.81698113207545,325.911320754717,530,25.977239243415305
X200_15492_PB1.tif,981,505.47715736040607,324.4162436548223,197,15.837556323903858
X200_15492_PB1.tif,963,504.7862903225807,328.491935483871,248,17.769732893161912
X200_15492_PB1.tif,1222,504.66336633663366,326.48514851485146,303,19.64157789116634
X200_15492_PB2.tif,919,504.5955555555556,329.31555555555553,225,16.925687506432688
X200_15492_PB1.tif,784,504.3738317757009,330.7803738317757,214,16.50676414605009
X200_15492_PB1.tif,789,503.97536945812806,326.6600985221675,203,16.07692842495848
X200_15492_PB1.tif,821,502.5567375886525,330.6170212765957,282,18.948708441878452
X200_15492_PB2.tif,872,502.4070660522273,326.94930875576034,651,28.79025779013781
X200_15492_PB2.tif,1318,501.38524590163934,332.0081967213115,122,12.463355264843006
X200_15492_PB1.tif,924,500.8684210526316,324.9736842105263,228,17.03815178355966
X200_15492_PB1.tif,685,499.4732824427481,330.412213740458,131,12.914889870235298
X200_15492_PB2.tif,838,499.2957746478873,330.6830985915493,142,13.446189622059965
X200_15492_PB1.tif,1237,498.2376237623762,328.1930693069307,202,16.03728119216293
X200_15492_PB1.tif,1016,498.16,328.2742857142857,175,14.927053303604616
X200_15492_PB2.tif,880,498.0769230769231,325.12587412587413,143,13.49345229721172
X200_15492_PB2.tif,837,497.8382352941176,331.04411764705884,68,9.304852983362556
X200_15492_PB2.tif,750,494.9333333333333,329.35555555555555,180,15.13879513212096
X200_15492_PB1.tif,735,494.8652482269504,331.0070921985816,141,13.398760233979036
X200_15492_PB2.tif,548,493.8936170212766,328.52659574468083,188,15.471555655790098
X200_15492_PB1.tif,431,492.0356083086053,332.3293768545994,337,20.71428798138497
X200_15492_PB2.tif,1121,488.61728395061726,325.7619047619048,567,26.86869594648831
X200_15492_PB2.tif,1090,488.5210355987055,323.46278317152104,309,19.83509564693766
X200_15492_PB2.tif,1340,488.5106888361045,324.4774346793349,421,23.152404806704283
X200_15492_PB1.tif,1257,485.92211838006233,323.4454828660436,321,20.21657473114541
X200_15492_PB1.tif,824,485.8068181818182,324.96590909090907,264,18.333991376950163
X200_15492_PB1.tif,971,485.7811158798284,323.23175965665234,233,17.22396045987371
X200_15492_PB1.tif,952,485.5675675675676,332.572972972973,185,15.347615963921076
X200_15492_PB2.tif,827,485.4642857142857,326.0892857142857,56,8.444016491289505
X200_15492_PB1.tif,822,483.6697247706422,326.408256880734,218,16.66031874701878
X200_15492_PB1.tif,1220,483.4414893617021,323.2872340425532,188,15.471555655790098
X200_15492_PB2.tif,319,482.3809523809524,325.77777777777777,63,8.95623198216277
X200_15492_PB2.tif,710,482.3068181818182,330.14772727272725,88,10.585134856802457
X200_15492_PB2.tif,434,480.8207547169811,326.08490566037733,106,11.617374563210364
X200_15492_PB2.tif,518,478.5659898477157,332.1928934010152,394,22.39768694811261
X200_15492_PB1.tif,921,477.1135531135531,326.8131868131868,273,18.64388360059941
X200_15492_PB1.tif,952,476.2131661442006,325.86206896551727,319,20.153496341094687
X200_15492_PB1.tif,848,475.7261904761905,327.0,84,10.34176589165282
X200_15492_PB2.tif,1207,474.56375838926175,329.98322147651004,298,19.47884453275087
X200_15492_PB1.tif,1145,470.7485714285714,328.56,175,14.927053303604616
X200_15492_PB1.tif,831,468.2862903225807,322.9959677419355,248,17.769732893161912
X200_15492_PB2.tif,857,468.0691823899371,327.314465408805,159,14.228319915327
X200_15492_PB1.tif,731,468.0670731707317,330.1280487804878,164,14.450303987687134
X200_15492_PB1.tif,1211,467.40944881889766,331.88188976377955,127,12.716187407449045
X200_15492_PB1.tif,918,466.9102564102564,328.7179487179488,78,9.965574970333758
X200_15492_PB1.tif,974,465.8412698412698,322.4166666666667,252,17.91246396432554
X200_15492_PB1.tif,1041,465.8128078817734,330.7931034482759,203,16.07692842495848
X200_15492_PB2.tif,1100,465.35135135135135,328.4864864864865,37,6.863662517577698
X200_15492_PB2.tif,1340,462.81803005008345,322.95492487479135,599,27.616489409343156
X200_15492_PB1.tif,943,461.5481481481481,326.5111111111111,135,13.110581167104948
X200_15492_PB1.tif,833,458.4172185430464,331.72847682119203,151,13.86575534383214
X200_15492_PB2.tif,423,458.2332268370607,326.7444089456869,313,19.963065333312567
X200_15492_PB1.tif,533,457.81720430107526,323.96774193548384,93,10.881694613449236
X200_15492_PB1.tif,429,456.7988826815642,329.6256983240223,179,15.09668435477122
X200_15492_PB2.tif,291,456.1774193548387,322.9516129032258,62,8.884866446580956
X200_15492_PB2.tif,1090,455.82329317269074,324.0481927710844,249,17.805522925178455
X200_15492_PB2.tif,1019,455.0584415584416,325.7402597402597,154,14.002817212590296
X200_15492_PB2.tif,854,454.5754716981132,330.8207547169811,106,11.617374563210364
X200_15492_PB2.tif,624,453.7730061349693,324.2147239263804,163,14.406180819073164
X200_15492_PB2.tif,836,452.7118644067797,324.22033898305085,59,8.667244841319219
X200_15492_PB1.tif,934,452.3984375,332.203125,128,12.766152972845846
X200_15492_PB1.tif,759,451.8901098901099,332.0164835164835,182,15.222667215103916
X200_15492_PB2.tif,462,450.80276816609,330.08304498269894,289,19.182445840623718
X200_15492_PB1.tif,1043,450.6740331491713,328.0828729281768,181,15.180789096653193
X200_15492_PB2.tif,342,450.3715415019763,330.30434782608694,253,17.94796937867892
X200_15492_PB2.tif,749,446.4347826086956,328.8937198067633,207,16.23454913941803
X200_15492_PB1.tif,734,445.3655913978495,323.64516129032256,93,10.881694613449236
X200_15492_PB2.tif,1097,444.0595238095238,327.9761904761905,84,10.34176589165282
X200_15492_PB1.tif,825,443.94214876033055,329.42148760330576,121,12.412170838050638
X200_15492_PB1.tif,855,443.79545454545456,331.5,44,7.48482063701911
X200_15492_PB2.tif,531,443.21232876712327,330.0753424657534,146,13.63425735166143
X200_15492_PB2.tif,1092,442.7077625570776,331.06849315068496,219,16.698486766680407
X200_15492_PB2.tif,559,442.5654761904762,327.8452380952381,336,20.683531783305643
X200_15492_PB2.tif,1182,442.4731182795699,328.80645161290323,186,15.389040103942165
X200_15492_PB1.tif,713,442.2988505747126,322.4367816091954,87,10.524820207108489
X200_15492_PB1.tif,598,441.8387096774193,324.7096774193548,31,6.282549314314218
X200_15492_PB1.tif,463,441.8162162162162,323.9027027027027,185,15.347615963921076
X200_15492_PB1.tif,532,441.79574468085104,329.02553191489363,235,17.297725082009
X200_15492_PB1.tif,498,441.452296819788,329.18021201413427,283,18.982275710779543
X200_15492_PB2.tif,886,440.81714285714287,324.63428571428574,175,14.927053303604616
X200_15492_PB1.tif,928,440.75396825396825,324.1666666666667,126,12.666024736934256
X200_15492_PB2.tif,671,440.2265372168285,322.957928802589,309,19.83509564693766
X200_15492_PB1.tif,1512,438.4924078091106,329.13882863340564,461,24.22732816723524
X200_15492_PB1.tif,865,437.0852459016393,325.327868852459,305,19.70629496237749
X200_15492_PB1.tif,1081,436.2167832167832,325.5524475524476,286,19.08262324195121
X200_15492_PB1.tif,931,435.8957345971564,329.23222748815164,211,16.39065416446578
X200_15492_PB1.tif,816,434.5492227979275,324.9740932642487,193,15.67594437773643
X200_15492_PB1.tif,1014,433.7613636363636,330.29545454545456,176,14.96964127403822
X200_15492_PB2.tif,1099,432.3385826771653,325.8425196850393,127,12.716187407449045
X200_15492_PB1.tif,1123,431.7163120567376,327.0,141,13.398760233979036
X200_15492_PB1.tif,765,431.0769230769231,325.37179487179486,78,9.965574970333758
X200_15492_PB2.tif,627,430.7411764705882,331.6941176470588,170,14.712264360219256
X200_15492_PB2.tif,1015,430.47533632287,323.085201793722,223,16.85029431422316
X200_15492_PB1.tif,535,430.4322580645161,331.9290322580645,155,14.048207338801282
X200_15492_PB2.tif,884,429.7391304347826,330.9391304347826,115,12.100518486599809
X200_15492_PB2.tif,1068,429.0869565217391,328.27950310559004,161,14.317526556719258
X200_15492_PB2.tif,660,428.3058823529412,329.3843137254902,255,18.01877032173579
X200_15492_PB2.tif,842,427.4277456647399,330.4393063583815,173,14.841510746523856
X200_15492_PB1.tif,466,426.7107438016529,325.73553719008265,121,12.412170838050638
X200_15492_PB2.tif,963,425.3404255319149,331.5744680851064,47,7.735777827895049
X200_15492_PB2.tif,1162,422.0276923076923,324.1323076923077,325,20.34214472564109
X200_15492_PB2.tif,1082,421.71898734177216,327.50126582278483,395,22.42609239636699
X200_15492_PB1.tif,727,421.6048109965636,330.1512027491409,291,19.248706645328987
X200_15492_PB1.tif,1303,420.344,324.184,125,12.6156626101008
X200_15492_PB2.tif,1112,419.1666666666667,322.80808080808083,198,15.877702285203682
X200_15492_PB1.tif,1448,418.94329896907215,325.69072164948454,194,15.716503163191918
X200_15492_PB1.tif,1248,418.2945205479452,325.3082191780822,146,13.63425735166143
X200_15492_PB1.tif,1233,418.1720430107527,325.247311827957,93,10.881694613449236
X200_15492_PB1.tif,597,418.0952380952381,326.04761904761904,63,8.95623198216277
X200_15492_PB1.tif,1206,418.0787401574803,325.8267716535433,127,12.716187407449045
X200_15492_PB1.tif,1368,417.5413533834586,324.37593984962405,133,13.013103375051497
X200_15492_PB2.tif,1286,416.1914893617021,326.1021276595745,235,17.297725082009
X200_15492_PB1.tif,607,415.030612244898,321.8979591836735,98,11.170383851240114
X200_15492_PB1.tif,971,414.54505494505497,323.1208791208791,455,24.069150231250354
X200_15492_PB2.tif,629,414.5161290322581,326.994623655914,186,15.389040103942165
X200_15492_PB1.tif,1322,412.3806228373703,326.13148788927333,289,19.182445840623718
X200_15492_PB2.tif,1032,410.57,324.94,200,15.957691216057308
X200_15492_PB1.tif,1141,409.6564299424184,325.2456813819577,521,25.75573339679963
X200_15492_PB2.tif,1092,408.7704918032787,328.9672131147541,61,8.812923024107548
X200_15492_PB1.tif,822,408.2700729927007,322.021897810219,137,13.207339536360733
X200_15492_PB1.tif,1246,407.05882352941177,327.93464052287584,153,13.957279475043832
X200_15492_PB1.tif,739,406.9188034188034,328.008547008547,234,17.26088217525478
X200_15492_PB2.tif,965,406.3056994818653,322.8238341968912,193,15.67594437773643
X200_15492_PB1.tif,993,405.7058823529412,325.3529411764706,17,4.652426491681278
X200_15492_PB1.tif,841,404.8057142857143,327.54857142857145,175,14.927053303604616
X200_15492_PB1.tif,1449,404.6214689265537,321.9378531073446,177,15.012108426804138
X200_15492_PB1.tif,1106,404.173285198556,324.101083032491,277,18.77997214831907
X200_15492_PB1.tif,963,403.5391014975041,331.55241264559066,601,27.66255531193445
X200_15492_PB1.tif,897,402.3890214797136,329.51551312649167,419,23.09734550211416
X200_15492_PB2.tif,1237,401.758064516129,323.241935483871,186,15.389040103942165
X200_15492_PB1.tif,952,401.202166064982,328.3176895306859,277,18.77997214831907
X200_15492_PB2.tif,1015,398.9318181818182,322.89772727272725,176,14.96964127403822
X200_15492_PB2.tif,759,395.3777777777778,324.7333333333333,45,7.569397566060481
X200_15492_PB1.tif,1389,394.0873786407767,328.663430420712,309,19.83509564693766
X200_15492_PB1.tif,953,393.7027027027027,325.26126126126127,111,11.888212206450683
X200_15492_PB1.tif,993,393.6388888888889,324.8333333333333,108,11.726460285670075
X200_15492_PB2.tif,1348,393.6233766233766,327.2857142857143,154,14.002817212590296
X200_15492_PB2.tif,1311,392.2720588235294,326.38235294117646,136,13.159049284959082
X200_15492_PB1.tif,659,392.0547263681592,327.07462686567163,201,15.99753570059363
X200_15492_PB1.tif,851,391.7093023255814,328.7325581395349,86,10.464157913908982
X200_15492_PB2.tif,1333,390.63194444444446,329.31944444444446,144,13.540550005146152
X200_15492_PB2.tif,354,387.7826086956522,326.5869565217391,46,7.653039857325812
X200_15492_PB1.tif,1040,387.689497716895,323.26940639269407,219,16.698486766680407
X200_15492_PB1.tif,697,384.5826771653543,327.4461942257218,381,22.025082668269302
X200_15492_PB1.tif,703,384.016,323.128,125,12.6156626101008
X200_15492_PB2.tif,225,383.7684210526316,326.4947368421053,95,10.998079684646791
X200_15492_PB2.tif,459,383.2024291497976,327.17408906882594,247,17.733870630789692
X200_15492_PB2.tif,969,382.9726775956284,326.6775956284153,183,15.26443044094783
X200_15492_PB2.tif,428,382.90697674418607,326.4263565891473,129,12.815923738491737
X200_15492_PB1.tif,1234,381.7481662591687,326.06112469437653,409,22.820056393372077
X200_15492_PB1.tif,634,381.187969924812,331.1503759398496,133,13.013103375051497
X200_15492_PB2.tif,695,380.78125,321.6875,64,9.0270333367641
X200_15492_PB2.tif,653,380.37130801687766,327.9789029535865,237,17.371176474327626
X200_15492_PB1.tif,1197,378.6263736263736,328.2967032967033,182,15.222667215103916
X200_15492_PB1.tif,825,378.0127659574468,329.46382978723403,235,17.297725082009
X200_15492_PB2.tif,1022,377.1203007518797,326.1578947368421,133,13.013103375051497
X200_15492_PB1.tif,780,376.6326530612245,327.43367346938777,196,15.797308339337176
X200_15492_PB1.tif,1107,375.6355140186916,328.82710280373834,214,16.50676414605009
X200_15492_PB1.tif,1114,374.77941176470586,329.9779411764706,136,13.159049284959082
X200_15492_PB2.tif,1458,374.0939226519337,323.3756906077348,181,15.180789096653193
X200_15492_PB2.tif,810,369.7263157894737,330.77894736842103,95,10.998079684646791
X200_15492_PB2.tif,606,369.4832214765101,328.9597315436242,149,13.773623058786647
X200_15492_PB1.tif,1308,369.233644859813,330.2289719626168,214,16.50676414605009
X200_15492_PB2.tif,759,368.57936507936506,330.2142857142857,126,12.666024736934256
X200_15492_PB1.tif,910,368.3103448275862,323.7183908045977,174,14.884343478431232
X200_15492_PB1.tif,507,367.50515463917526,321.9072164948454,97,11.11324596323283
X200_15492_PB1.tif,844,367.0686274509804,324.53921568627453,204,16.11647812414279
X200_15492_PB1.tif,635,366.9245283018868,325.685534591195,159,14.228319915327
X200_15492_PB2.tif,1198,364.5824175824176,324.3626373626374,182,15.222667215103916
X200_15492_PB2.tif,692,364.35664335664336,330.27972027972027,143,13.49345229721172
X200_15492_PB1.tif,1081,358.37819025522043,321.74477958236656,431,23.42576026046658
X200_15492_PB1.tif,824,358.3263157894737,325.5719298245614,285,19.04923279949934
X200_15492_PB2.tif,689,357.8561403508772,330.4421052631579,285,19.04923279949934
X200_15492_PB1.tif,1242,357.71826625387,323.467492260062,323,20.279456919490165
X200_15492_PB1.tif,1324,355.8258706467662,330.4228855721393,201,15.99753570059363
X200_15492_PB1.tif,742,355.66013071895424,330.52941176470586,153,13.957279475043832
X200_15492_PB1.tif,1106,353.92753623188406,326.45652173913044,138,13.255453865237978
X200_15492_PB2.tif,1246,353.70676691729324,325.390977443609,133,13.013103375051497
X200_15492_PB2.tif,791,352.92105263157896,331.1578947368421,114,12.047792665040705
X200_15492_PB2.tif,773,351.6089743589744,329.46153846153845,156,14.093451279891855
X200_15492_PB1.tif,1451,349.55357142857144,328.94642857142856,168,14.625465582862905
X200_15492_PB2.tif,1050,349.1487603305785,327.5619834710744,121,12.412170838050638
X200_15492_PB1.tif,967,348.2544910179641,329.248502994012,334,20.62188177498708
X200_15492_PB1.tif,1213,347.84735202492215,330.34890965732086,321,20.21657473114541
X200_15492_PB1.tif,1153,346.06040268456377,327.241610738255,149,13.773623058786647
X200_15492_PB1.tif,1257,343.1428571428572,327.35714285714283,154,14.002817212590296
X200_15492_PB2.tif,1296,341.89403973509934,326.4503311258278,151,13.86575534383214
X200_15492_PB1.tif,405,341.74468085106383,326.0585106382979,188,15.471555655790098
X200_15492_PB1.tif,405,338.63461538461536,325.36538461538464,52,8.136857890256438
X200_15492_PB1.tif,1315,336.3421052631579,322.14912280701753,342,20.867389014906145
X200_15492_PB2.tif,686,335.8952380952381,324.7619047619048,105,11.562445770562215
X200_15492_PB2.tif,768,335.877094972067,324.36871508379886,179,15.09668435477122
X200_15492_PB2.tif,475,333.8695652173913,324.17391304347825,23,5.4115163798060095
X200_15492_PB2.tif,1030,333.325,328.225,80,10.09253008808064
X200_15492_PB2.tif,490,331.95762711864404,330.7457627118644,354,21.23032733700184
X200_15492_PB1.tif,695,331.7722772277228,323.43564356435644,101,11.340070282773889
X200_15492_PB1.tif,808,331.6190476190476,326.2261904761905,168,14.625465582862905
X200_15492_PB1.tif,1131,331.6074074074074,323.3037037037037,135,13.110581167104948
X200_15492_PB1.tif,738,331.16058394160586,324.35766423357666,137,13.207339536360733
X200_15492_PB2.tif,928,330.1458333333333,328.17857142857144,336,20.683531783305643
X200_15492_PB1.tif,832,329.5829145728643,323.3618090452261,199,15.91774699517169
X200_15492_PB2.tif,1302,329.5584415584416,321.59090909090907,154,14.002817212590296
X200_15492_PB2.tif,901,326.027397260274,325.8904109589041,219,16.698486766680407
X200_15492_PB1.tif,1075,325.2710280373832,323.2616822429907,214,16.50676414605009
X200_15492_PB2.tif,356,325.20168067226894,321.96638655462186,119,12.309163489997376
X200_15492_PB2.tif,1204,325.0625,328.9625,160,14.27299292922217
X200_15492_PB2.tif,552,324.7604166666667,330.65625,96,11.055812783082736
X200_15492_PB1.tif,1199,324.13793103448273,326.6551724137931,174,14.884343478431232
X200_15492_PB1.tif,1011,323.8877192982456,328.5473684210526,285,19.04923279949934
X200_15492_PB2.tif,1032,319.4574780058651,326.58944281524924,341,20.83685880248485
X200_15492_PB1.tif,1128,318.4095744680851,323.0425531914894,188,15.471555655790098
X200_15492_PB1.tif,742,317.5378151260504,326.0638655462185,595,27.524126309792685
X200_15492_PB1.tif,854,316.9,328.9142857142857,70,9.440697438826296
X200_15492_PB2.tif,1045,313.8421052631579,327.38947368421054,95,10.998079684646791
X200_15492_PB2.tif,1012,313.4245283018868,327.83962264150944,106,11.617374563210364
X200_15492_PB2.tif,946,313.38188976377955,324.7244094488189,254,17.983404693292407
X200_15492_PB1.tif,468,313.0444444444444,323.0,45,7.569397566060481
X200_15492_PB2.tif,923,312.52941176470586,326.09558823529414,136,13.159049284959082
